movieId,title,genres,imdbId,tmdbId,summary,score,cast,director,stars,popularity_score,num_critic_reviews,num_user_reviews
505,North (1994),Comedy,110687,31586.0,"North: Directed by Rob Reiner. With Elijah Wood, Jason Alexander, Julia Louis-Dreyfus, Marc Shaiman. Sick of the neglect he receives from his mom and dad, a young boy leaves home and travels the world in search of new parents.",4.5,Elijah Wood|Bruce Willis|Jason Alexander,Rob Reiner,Elijah Wood|Bruce Willis|Jason Alexander,,25.0,130.0
506,Orlando (1992),Drama|Fantasy|Romance,107756,9300.0,"Orlando: Directed by Sally Potter. With Tilda Swinton, Quentin Crisp, Jimmy Somerville, John Bott. After Queen Elizabeth I commands him not to grow old, a young nobleman struggles with love and his place in the world.",7.1,Tilda Swinton|Billy Zane|Quentin Crisp,Sally Potter,Tilda Swinton|Billy Zane|Quentin Crisp,,46.0,99.0
507,"Perfect World, A (1993)",Crime|Drama|Thriller,107808,9559.0,"A Perfect World: Directed by Clint Eastwood. With Kevin Costner, Clint Eastwood, Laura Dern, T.J. Lowther. A kidnapped boy strikes up a friendship with his captor, an escaped convict on the run from the law, while the search for him continues.",7.5,Kevin Costner|Clint Eastwood|Laura Dern,Clint Eastwood,Kevin Costner|Clint Eastwood|Laura Dern,,68.0,184.0
508,Philadelphia (1993),Drama,107818,9800.0,"Philadelphia: Directed by Jonathan Demme. With Tom Hanks, Denzel Washington, Roberta Maxwell, Buzz Kilman. When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",7.7,Tom Hanks|Denzel Washington|Roberta Maxwell,Jonathan Demme,Tom Hanks|Denzel Washington|Roberta Maxwell,,61.0,334.0
509,"Piano, The (1993)",Drama|Romance,107822,713.0,"The Piano: Directed by Jane Campion. With Holly Hunter, Harvey Keitel, Sam Neill, Anna Paquin. In the mid-19th century a mute woman is sent to New Zealand along with her young daughter and prized piano for an arranged marriage to a farmer, but is soon lusted after by a farm worker.",7.5,Holly Hunter|Harvey Keitel|Sam Neill,Jane Campion,Holly Hunter|Harvey Keitel|Sam Neill,,90.0,305.0
510,Poetic Justice (1993),Drama,107840,8291.0,"Poetic Justice: Directed by John Singleton. With Khandi Alexander, Maya Angelou, Ché J. Avery, Lloyd Avery II. Grieving hairdresser Justice goes on a road trip from South Central L.A. to Oakland on a mail truck alongside her friend and an obnoxious postal worker.",6.1,Janet Jackson|Tupac Shakur|Regina King,John Singleton,Janet Jackson|Tupac Shakur|Regina King,,19.0,44.0
511,"Program, The (1993)",Action|Drama,107889,18133.0,"The Program: Directed by David S. Ward. With James Caan, Halle Berry, Omar Epps, Craig Sheffer. Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.",6.5,James Caan|Halle Berry|Omar Epps,David S. Ward,James Caan|Halle Berry|Omar Epps,,14.0,41.0
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,111003,25557.0,"The Puppet Masters: Directed by Stuart Orme. With Donald Sutherland, Eric Thal, Julie Warner, Keith David. The Earth is invaded by stingray-shaped alien ""slugs"" that ride on people's backs and control their minds.",5.9,Robert A. Heinlein|Ted Elliott|Terry Rossio,Stuart Orme,Donald Sutherland|Eric Thal|Julie Warner,,49.0,80.0
513,Radioland Murders (1994),Comedy|Mystery|Romance,110939,22588.0,"Radioland Murders: Directed by Mel Smith. With Brian Benben, Mary Stuart Masterson, Ned Beatty, George Burns. A series of mysterious crimes threatens the existence of a new radio network.",6.1,George Lucas|Willard Huyck|Gloria Katz,Mel Smith,Brian Benben|Mary Stuart Masterson|Ned Beatty,,28.0,57.0
514,"Ref, The (1994)",Comedy,110955,10872.0,"The Ref: Directed by Ted Demme. With Denis Leary, Judy Davis, Kevin Spacey, Robert J. Steinmiller Jr.. A cat burglar is forced to take a bickering, dysfunctional family hostage on Christmas Eve.",6.9,Denis Leary|Judy Davis|Kevin Spacey,Ted Demme,Denis Leary|Judy Davis|Kevin Spacey,,55.0,136.0
515,"Remains of the Day, The (1993)",Drama|Romance,107943,1245.0,"The Remains of the Day: Directed by James Ivory. With John Haycraft, Christopher Reeve, Anthony Hopkins, Emma Thompson. A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.",7.8,Anthony Hopkins|Emma Thompson|John Haycraft,James Ivory,Anthony Hopkins|Emma Thompson|John Haycraft,,57.0,241.0
516,Renaissance Man (1994),Comedy|Drama,110971,11858.0,"Renaissance Man: Directed by Penny Marshall. With Danny DeVito, Gregory Hines, James Remar, Ed Begley Jr.. A failed businessman is hired by the army to teach a group of underachieving recruits in order to help them pass basic training.",6.2,Danny DeVito|Gregory Hines|James Remar,Penny Marshall,Danny DeVito|Gregory Hines|James Remar,,17.0,75.0
517,Rising Sun (1993),Action|Drama|Mystery,107969,7007.0,"Rising Sun: Directed by Philip Kaufman. With Sean Connery, Wesley Snipes, Harvey Keitel, Cary-Hiroyuki Tagawa. When an escort girl is found dead in the offices of a Japanese company in Los Angeles, detectives Web Smith and John Connor act as liaison between the company's executives and the investigating cop Tom Graham.",6.2,Sean Connery|Wesley Snipes|Harvey Keitel,Philip Kaufman,Sean Connery|Wesley Snipes|Harvey Keitel,,37.0,94.0
518,"Road to Wellville, The (1994)",Comedy,111001,10467.0,"The Road to Wellville: Directed by Alan Parker. With Anthony Hopkins, Bridget Fonda, Matthew Broderick, John Cusack. A story about the ins and outs of one unusual health facility in the early twentieth century, run by the eccentric Dr. John Harvey Kellogg.",5.9,Anthony Hopkins|Bridget Fonda|Matthew Broderick,Alan Parker,Anthony Hopkins|Bridget Fonda|Matthew Broderick,,18.0,112.0
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,107978,5550.0,"RoboCop 3: Directed by Fred Dekker. With Robert John Burke, Mario Machado, Remy Ryan, Jodi Long. Robocop saves the day once more. This time the half man/half robot takes on ruthless developers who want to evict some people on ""their"" land.",4.1,Edward Neumeier|Michael Miner|Frank Miller,Fred Dekker,Robert John Burke|Nancy Allen|Mario Machado,,111.0,234.0
520,Robin Hood: Men in Tights (1993),Comedy,107977,8005.0,"Robin Hood: Men in Tights: Directed by Mel Brooks. With Cary Elwes, Richard Lewis, Roger Rees, Amy Yasbeck. A spoof of Robin Hood in general, and Robin Hood: Prince of Thieves (1991) in particular.",6.7,Cary Elwes|Richard Lewis|Roger Rees,Mel Brooks,Cary Elwes|Richard Lewis|Roger Rees,,52.0,238.0
521,Romeo Is Bleeding (1993),Crime|Thriller,107983,2088.0,"Romeo Is Bleeding: Directed by Peter Medak. With Gary Oldman, Wallace Wood, Juliette Lewis, David Proval. A womanizing, crooked cop on the payroll of the mafia is confronted with the reality of his double life after he is asked to kill a beautiful and ruthless Russian gangster.",6.6,Gary Oldman|Lena Olin|Wallace Wood,Peter Medak,Gary Oldman|Lena Olin|Wallace Wood,,44.0,102.0
522,Romper Stomper (1992),Action|Drama,105275,10412.0,"Romper Stomper: Directed by Geoffrey Wright. With Russell Crowe, Daniel Pollock, Jacqueline McKenzie, Alex Scott. A group of skinheads become alarmed at the way their neighbourhood is changing.",6.8,Russell Crowe|Daniel Pollock|Jacqueline McKenzie,Geoffrey Wright,Russell Crowe|Daniel Pollock|Jacqueline McKenzie,,46.0,168.0
523,Ruby in Paradise (1993),Drama,108000,47889.0,"Ruby in Paradise: Directed by Victor Nunez. With Ashley Judd, Todd Field, Bentley Mitchum, Allison Dean. A young woman struggles for independence and identity in a small Florida tourist town.",6.9,Ashley Judd|Todd Field|Bentley Mitchum,Victor Nunez,Ashley Judd|Todd Field|Bentley Mitchum,,14.0,70.0
524,Rudy (1993),Drama,108002,14534.0,"Rudy: Directed by David Anspaugh. With Sean Astin, Jon Favreau, Ned Beatty, Greta Lind. Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.",7.5,Sean Astin|Jon Favreau|Ned Beatty,David Anspaugh,Sean Astin|Jon Favreau|Ned Beatty,,41.0,205.0
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,105032,41878.0,"Les nuits fauves: Directed by Cyril Collard. With Cyril Collard, Romane Bohringer, Carlos López, Corine Blue. Jean is 30 years old. He lives with Laura, 17 years old, a violent and eventful love story. He learns that he is HIV positive.",6.9,Cyril Collard|Romane Bohringer|Carlos López,Cyril Collard,Cyril Collard|Romane Bohringer|Carlos López,,12.0,27.0
527,Schindler's List (1993),Drama|War,108052,424.0,"Schindler's List: Directed by Steven Spielberg. With Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall. In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",9.0,Liam Neeson|Ralph Fiennes|Ben Kingsley,Steven Spielberg,Liam Neeson|Ralph Fiennes|Ben Kingsley,195.0,179.0,
528,"Scout, The (1994)",Comedy|Drama,111094,35233.0,"The Scout: Directed by Michael Ritchie. With Albert Brooks, Brendan Fraser, Dianne Wiest, Anne Twomey. The story of a baseball scout who discovers a talented but troubled baseball player.",5.4,Roger Angell|Andrew Bergman|Albert Brooks,Michael Ritchie,Albert Brooks|Brendan Fraser|Dianne Wiest,,18.0,46.0
529,Searching for Bobby Fischer (1993),Drama,108065,14291.0,"Searching for Bobby Fischer: Directed by Steven Zaillian. With Max Pomeranc, Joe Mantegna, Joan Allen, Ben Kingsley. A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.",7.4,Joe Mantegna|Ben Kingsley|Max Pomeranc,Steven Zaillian,Joe Mantegna|Ben Kingsley|Max Pomeranc,,43.0,130.0
531,"Secret Garden, The (1993)",Children|Drama,108071,11236.0,"The Secret Garden: Directed by Agnieszka Holland. With Kate Maberly, Heydon Prowse, Andrew Knott, Maggie Smith. A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets.",7.3,Kate Maberly|Maggie Smith|Heydon Prowse,Agnieszka Holland,Kate Maberly|Maggie Smith|Heydon Prowse,,30.0,125.0
532,Serial Mom (1994),Comedy|Crime|Horror,111127,11592.0,"Serial Mom: Directed by John Waters. With Kathleen Turner, Sam Waterston, Ricki Lake, Matthew Lillard. She's the perfect all-American parent: a great cook and homemaker, a devoted recycler, and a woman who'll literally kill to keep her children happy.",6.8,Kathleen Turner|Sam Waterston|Ricki Lake,John Waters,Kathleen Turner|Sam Waterston|Ricki Lake,,52.0,147.0
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,111143,8850.0,"The Shadow: Directed by Russell Mulcahy. With Alec Baldwin, John Lone, Penelope Ann Miller, Peter Boyle. In 1930s New York City, The Shadow (Alec Baldwin) battles his nemesis, Shiwan Khan (John Lone), who is building an atomic bomb.",6.0,Alec Baldwin|John Lone|Penelope Ann Miller,Russell Mulcahy,Alec Baldwin|John Lone|Penelope Ann Miller,,96.0,173.0
534,Shadowlands (1993),Drama|Romance,108101,10445.0,"Shadowlands: Directed by Richard Attenborough. With Julian Fellowes, Roddy Maude-Roxby, Michael Denison, Andrew Seear. C.S. Lewis, a world-renowned Christian theologian, writer and professor, leads a passionless life until he meets spirited poet Joy Gresham from the U.S.",7.4,Anthony Hopkins|Debra Winger|Julian Fellowes,Richard Attenborough,Anthony Hopkins|Debra Winger|Julian Fellowes,,22.0,112.0
535,Short Cuts (1993),Drama,108122,695.0,"Short Cuts: Directed by Robert Altman. With Andie MacDowell, Bruce Davison, Jack Lemmon, Zane Cassidy. The day-to-day lives of several suburban Los Angeles residents.",7.7,Andie MacDowell|Julianne Moore|Tim Robbins,Robert Altman,Andie MacDowell|Julianne Moore|Tim Robbins,,68.0,154.0
536,"Simple Twist of Fate, A (1994)",Drama,111194,43535.0,"A Simple Twist of Fate: Directed by Gillies MacKinnon. With Steve Martin, Gabriel Byrne, Laura Linney, Catherine O'Hara. His life was emotionally closed off from the world, until an orphaned baby showed up at his house.",6.3,Steve Martin|Gabriel Byrne|Laura Linney,Gillies MacKinnon,Steve Martin|Gabriel Byrne|Laura Linney,,15.0,50.0
537,Sirens (1994),Drama,111201,12519.0,"Sirens: Directed by John Duigan. With Hugh Grant, Tara Fitzgerald, Sam Neill, Elle Macpherson. When a painting is termed blasphemous, a young minister and his wife visit the artist... and the three sexually playful models living with him.",5.9,Hugh Grant|Tara Fitzgerald|Sam Neill,John Duigan,Hugh Grant|Tara Fitzgerald|Sam Neill,,23.0,92.0
538,Six Degrees of Separation (1993),Drama,108149,23210.0,"Six Degrees of Separation: Directed by Fred Schepisi. With Stockard Channing, Will Smith, Donald Sutherland, Ian McKellen. An affluent New York City couple finds their lives touched, intruded upon, and compelled by a mysterious young black man who is never quite who he says he is.",6.8,Will Smith|Stockard Channing|Donald Sutherland,Fred Schepisi,Will Smith|Stockard Channing|Donald Sutherland,,38.0,115.0
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160,858.0,"Sleepless in Seattle: Directed by Nora Ephron. With Tom Hanks, Ross Malinger, Rita Wilson, Victor Garber. A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.",6.8,Tom Hanks|Meg Ryan|Ross Malinger,Nora Ephron,Tom Hanks|Meg Ryan|Ross Malinger,,90.0,310.0
540,Sliver (1993),Thriller,108162,867.0,"Sliver: Directed by Phillip Noyce. With Sharon Stone, William Baldwin, Tom Berenger, Polly Walker. A woman moves into an exclusive New York City apartment building, which she soon discovers houses tenants with all manner of shocking secrets.",5.1,Sharon Stone|William Baldwin|Tom Berenger,Phillip Noyce,Sharon Stone|William Baldwin|Tom Berenger,,41.0,92.0
541,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0,"Blade Runner: Directed by Ridley Scott. With Harrison Ford, Sean Young, Rutger Hauer, Edward James Olmos. A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.",8.1,Harrison Ford|Rutger Hauer|Sean Young,Ridley Scott,Harrison Ford|Rutger Hauer|Sean Young,295.0,294.0,
542,Son in Law (1993),Comedy|Drama|Romance,108186,13203.0,"Son in Law: Directed by Steve Rash. With Pauly Shore, Carla Gugino, Lane Smith, Cindy Pickett. Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town.",5.8,Patrick J. Clifton|Susan McMartin|Peter M. Lenkov,Steve Rash,Pauly Shore|Carla Gugino|Lane Smith,,18.0,66.0
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,108174,10442.0,"So I Married an Axe Murderer: Directed by Thomas Schlamme. With Mike Myers, Nancy Travis, Anthony LaPaglia, Amanda Plummer. A San Francisco poet who fears commitment suspects his girlfriend may have a knack for killing off her significant others.",6.4,Mike Myers|Nancy Travis|Anthony LaPaglia,Thomas Schlamme,Mike Myers|Nancy Travis|Anthony LaPaglia,,48.0,154.0
544,Striking Distance (1993),Action|Crime,108238,11074.0,"Striking Distance: Directed by Rowdy Herrington. With Bruce Willis, Sarah Jessica Parker, Dennis Farina, Tom Sizemore. Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",5.8,Bruce Willis|Sarah Jessica Parker|Dennis Farina,Rowdy Herrington,Bruce Willis|Sarah Jessica Parker|Dennis Farina,,44.0,112.0
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,108255,9607.0,"Super Mario Bros.: Directed by Annabel Jankel, Rocky Morton. With Bob Hoskins, John Leguizamo, Dennis Hopper, Samantha Mathis. Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",4.1,Bob Hoskins|John Leguizamo|Dennis Hopper,Annabel Jankel,Bob Hoskins|John Leguizamo|Dennis Hopper,40.0,54.0,409.0
547,Surviving the Game (1994),Action|Adventure|Thriller,111323,17585.0,"Surviving the Game: Directed by Ernest R. Dickerson. With Ice-T, Rutger Hauer, Charles S. Dutton, Gary Busey. A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",6.2,Rutger Hauer|Ice-T|Charles S. Dutton,Ernest R. Dickerson,Rutger Hauer|Ice-T|Charles S. Dutton,,44.0,74.0
